Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 57.03, Median Loss: 57.03, Std Loss: 57.03, Mean Reward: -0.53, Median Reward: 0.45, Std Reward: -26.70
Episode: 139, step: 9, Pop: 7/5, Epsilon: 0.55, Mean Loss: 10.93, Median Loss: 10.93, Std Loss: 10.93, Mean Reward: 0.24, Median Reward: 0.95, Std Reward: 12.10
Episode: 140, step: 9, Pop: 7/5, Epsilon: 0.55, Mean Loss: 11.58, Median Loss: 11.58, Std Loss: 11.58, Mean Reward: 0.27, Median Reward: 0.95, Std Reward: 13.30
Episode: 141, step: 9, Pop: 7/5, Epsilon: 0.55, Mean Loss: 12.12, Median Loss: 12.12, Std Loss: 12.12, Mean Reward: 0.19, Median Reward: 0.95, Std Reward: 9.50
Episode: 142, step: 9, Pop: 7/5, Epsilon: 0.54, Mean Loss: 14.45, Median Loss: 14.45, Std Loss: 14.45, Mean Reward: -0.60, Median Reward: 0.45, Std Reward: -29.90
Episode: 143, step: 9, Pop: 8/5, Epsilon: 0.54, Mean Loss: 8.20, Median Loss: 8.20, Std Loss: 8.20, Mean Reward: 0.72, Median Reward: 0.95, Std Reward: 36.00
Episode: 144, step: 9, Pop: 6/5, Epsilon: 0.54, Mean Loss: 10.15, Median Loss: 10.15, Std Loss: 10.15, Mean Reward: 1.43, Median Reward: 0.95, Std Reward: 71.60
Episode: 145, step: 9, Pop: 8/5, Epsilon: 0.54, Mean Loss: 13.48, Median Loss: 13.48, Std Loss: 13.48, Mean Reward: -0.46, Median Reward: 0.70, Std Reward: -22.90
Episode: 146, step: 9, Pop: 5/5, Epsilon: 0.53, Mean Loss: 6.21, Median Loss: 6.21, Std Loss: 6.21, Mean Reward: 0.71, Median Reward: 0.95, Std Reward: 35.60
Episode: 147, step: 9, Pop: 7/5, Epsilon: 0.53, Mean Loss: 9.27, Median Loss: 9.27, Std Loss: 9.27, Mean Reward: 1.11, Median Reward: 0.95, Std Reward: 55.50
Episode: 148, step: 9, Pop: 6/5, Epsilon: 0.53, Mean Loss: 4.57, Median Loss: 4.57, Std Loss: 4.57, Mean Reward: 1.03, Median Reward: 0.95, Std Reward: 51.50
Episode: 149, step: 9, Pop: 8/5, Epsilon: 0.53, Mean Loss: 8.12, Median Loss: 8.12, Std Loss: 8.12, Mean Reward: -0.13, Median Reward: 0.95, Std Reward: -6.40
Episode: 150, step: 9, Pop: 8/5, Epsilon: 0.52, Mean Loss: 9.95, Median Loss: 9.95, Std Loss: 9.95, Mean Reward: -1.57, Median Reward: 0.45, Std Reward: -78.70
Episode: 151, step: 9, Pop: 9/5, Epsilon: 0.52, Mean Loss: 9.29, Median Loss: 9.29, Std Loss: 9.29, Mean Reward: -0.20, Median Reward: 0.95, Std Reward: -10.00
Episode: 152, step: 9, Pop: 7/5, Epsilon: 0.52, Mean Loss: 12.78, Median Loss: 12.78, Std Loss: 12.78, Mean Reward: -1.39, Median Reward: 0.45, Std Reward: -69.50
Episode: 153, step: 9, Pop: 5/5, Epsilon: 0.52, Mean Loss: 11.68, Median Loss: 11.68, Std Loss: 11.68, Mean Reward: 1.27, Median Reward: 0.95, Std Reward: 63.50
Episode: 154, step: 9, Pop: 8/5, Epsilon: 0.52, Mean Loss: 12.44, Median Loss: 12.44, Std Loss: 12.44, Mean Reward: -0.24, Median Reward: 0.45, Std Reward: -12.20
Episode: 155, step: 9, Pop: 4/5, Epsilon: 0.51, Mean Loss: 12.98, Median Loss: 12.98, Std Loss: 12.98, Mean Reward: 1.41, Median Reward: 0.45, Std Reward: 70.30
Episode: 156, step: 9, Pop: 8/5, Epsilon: 0.51, Mean Loss: 6.65, Median Loss: 6.65, Std Loss: 6.65, Mean Reward: 0.04, Median Reward: 0.95, Std Reward: 2.10
Episode: 157, step: 9, Pop: 8/5, Epsilon: 0.51, Mean Loss: 11.18, Median Loss: 11.18, Std Loss: 11.18, Mean Reward: -0.55, Median Reward: 0.95, Std Reward: -27.30
Episode: 158, step: 9, Pop: 6/5, Epsilon: 0.51, Mean Loss: 8.44, Median Loss: 8.44, Std Loss: 8.44, Mean Reward: 0.98, Median Reward: 0.45, Std Reward: 49.10
Episode: 159, step: 9, Pop: 6/5, Epsilon: 0.50, Mean Loss: 9.10, Median Loss: 9.10, Std Loss: 9.10, Mean Reward: 1.01, Median Reward: 0.95, Std Reward: 50.30
Episode: 160, step: 9, Pop: 7/5, Epsilon: 0.50, Mean Loss: 14.60, Median Loss: 14.60, Std Loss: 14.60, Mean Reward: -1.16, Median Reward: 0.95, Std Reward: -58.00
Episode: 161, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 9.60, Median Loss: 9.60, Std Loss: 9.60, Mean Reward: -1.20, Median Reward: 0.45, Std Reward: -59.90
Episode: 162, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 7.60, Median Loss: 7.60, Std Loss: 7.60, Mean Reward: 0.26, Median Reward: 0.95, Std Reward: 13.00
Episode: 163, step: 9, Pop: 7/5, Epsilon: 0.50, Mean Loss: 6.78, Median Loss: 6.78, Std Loss: 6.78, Mean Reward: 0.49, Median Reward: 0.45, Std Reward: 24.50
Episode: 164, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 11.15, Median Loss: 11.15, Std Loss: 11.15, Mean Reward: 2.06, Median Reward: 1.45, Std Reward: 103.00
Episode: 165, step: 9, Pop: 9/5, Epsilon: 0.49, Mean Loss: 10.04, Median Loss: 10.04, Std Loss: 10.04, Mean Reward: -0.39, Median Reward: 0.95, Std Reward: -19.40
Episode: 166, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 9.52, Median Loss: 9.52, Std Loss: 9.52, Mean Reward: 0.10, Median Reward: 0.95, Std Reward: 5.00
Episode: 167, step: 9, Pop: 8/5, Epsilon: 0.49, Mean Loss: 6.62, Median Loss: 6.62, Std Loss: 6.62, Mean Reward: -0.14, Median Reward: 0.45, Std Reward: -7.00
Episode: 168, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 11.77, Median Loss: 11.77, Std Loss: 11.77, Mean Reward: -0.28, Median Reward: 0.00, Std Reward: -14.00
Episode: 169, step: 9, Pop: 7/5, Epsilon: 0.48, Mean Loss: 4.57, Median Loss: 4.57, Std Loss: 4.57, Mean Reward: 0.04, Median Reward: 0.95, Std Reward: 2.20
Episode: 170, step: 9, Pop: 6/5, Epsilon: 0.48, Mean Loss: 3.90, Median Loss: 3.90, Std Loss: 3.90, Mean Reward: -0.45, Median Reward: 0.95, Std Reward: -22.50
Episode: 171, step: 9, Pop: 6/5, Epsilon: 0.48, Mean Loss: 10.25, Median Loss: 10.25, Std Loss: 10.25, Mean Reward: 0.09, Median Reward: -0.05, Std Reward: 4.30
Episode: 172, step: 9, Pop: 7/5, Epsilon: 0.48, Mean Loss: 5.27, Median Loss: 5.27, Std Loss: 5.27, Mean Reward: 0.60, Median Reward: 0.95, Std Reward: 30.00
Episode: 173, step: 9, Pop: 7/5, Epsilon: 0.48, Mean Loss: 6.41, Median Loss: 6.41, Std Loss: 6.41, Mean Reward: 1.46, Median Reward: 0.95, Std Reward: 73.00
Episode: 174, step: 9, Pop: 7/5, Epsilon: 0.47, Mean Loss: 8.40, Median Loss: 8.40, Std Loss: 8.40, Mean Reward: 0.09, Median Reward: 0.95, Std Reward: 4.30
Episode: 175, step: 9, Pop: 6/5, Epsilon: 0.47, Mean Loss: 5.88, Median Loss: 5.88, Std Loss: 5.88, Mean Reward: 1.10, Median Reward: 0.45, Std Reward: 55.10
Episode: 176, step: 9, Pop: 10/5, Epsilon: 0.47, Mean Loss: 4.08, Median Loss: 4.08, Std Loss: 4.08, Mean Reward: -4.55, Median Reward: -0.05, Std Reward: -227.60
Episode: 177, step: 9, Pop: 4/5, Epsilon: 0.47, Mean Loss: 7.21, Median Loss: 7.21, Std Loss: 7.21, Mean Reward: 1.44, Median Reward: 0.95, Std Reward: 72.00
Episode: 178, step: 9, Pop: 4/5, Epsilon: 0.47, Mean Loss: 9.36, Median Loss: 9.36, Std Loss: 9.36, Mean Reward: 1.05, Median Reward: -0.05, Std Reward: 52.40
Episode: 179, step: 9, Pop: 5/5, Epsilon: 0.46, Mean Loss: 10.93, Median Loss: 10.93, Std Loss: 10.93, Mean Reward: 1.58, Median Reward: 0.45, Std Reward: 78.90
Episode: 180, step: 9, Pop: 5/5, Epsilon: 0.46, Mean Loss: 10.61, Median Loss: 10.61, Std Loss: 10.61, Mean Reward: 1.82, Median Reward: 0.95, Std Reward: 90.90
Episode: 181, step: 9, Pop: 7/5, Epsilon: 0.46, Mean Loss: 6.78, Median Loss: 6.78, Std Loss: 6.78, Mean Reward: 1.66, Median Reward: 1.45, Std Reward: 83.10
Episode: 182, step: 9, Pop: 4/5, Epsilon: 0.46, Mean Loss: 7.14, Median Loss: 7.14, Std Loss: 7.14, Mean Reward: 1.76, Median Reward: 0.95, Std Reward: 88.00
Episode: 183, step: 9, Pop: 6/5, Epsilon: 0.46, Mean Loss: 9.21, Median Loss: 9.21, Std Loss: 9.21, Mean Reward: 1.22, Median Reward: 0.95, Std Reward: 61.00
Episode: 184, step: 9, Pop: 5/5, Epsilon: 0.46, Mean Loss: 6.52, Median Loss: 6.52, Std Loss: 6.52, Mean Reward: 1.46, Median Reward: 0.95, Std Reward: 73.00
Episode: 185, step: 9, Pop: 6/5, Epsilon: 0.45, Mean Loss: 7.47, Median Loss: 7.47, Std Loss: 7.47, Mean Reward: 1.14, Median Reward: 0.95, Std Reward: 57.00
Episode: 186, step: 9, Pop: 9/5, Epsilon: 0.45, Mean Loss: 8.96, Median Loss: 8.96, Std Loss: 8.96, Mean Reward: 0.62, Median Reward: 0.45, Std Reward: 30.80
Episode: 187, step: 9, Pop: 6/5, Epsilon: 0.45, Mean Loss: 8.31, Median Loss: 8.31, Std Loss: 8.31, Mean Reward: 0.52, Median Reward: 0.45, Std Reward: 26.10
Episode: 188, step: 9, Pop: 7/5, Epsilon: 0.45, Mean Loss: 4.00, Median Loss: 4.00, Std Loss: 4.00, Mean Reward: 0.97, Median Reward: 0.95, Std Reward: 48.50
Episode: 189, step: 9, Pop: 5/5, Epsilon: 0.44, Mean Loss: 7.11, Median Loss: 7.11, Std Loss: 7.11, Mean Reward: 1.22, Median Reward: 0.95, Std Reward: 60.80
Episode: 190, step: 9, Pop: 5/5, Epsilon: 0.44, Mean Loss: 6.86, Median Loss: 6.86, Std Loss: 6.86, Mean Reward: 2.33, Median Reward: 0.95, Std Reward: 116.50
Episode: 191, step: 9, Pop: 7/5, Epsilon: 0.44, Mean Loss: 6.65, Median Loss: 6.65, Std Loss: 6.65, Mean Reward: 0.62, Median Reward: 0.95, Std Reward: 31.00
Episode: 192, step: 9, Pop: 6/5, Epsilon: 0.44, Mean Loss: 5.98, Median Loss: 5.98, Std Loss: 5.98, Mean Reward: 1.36, Median Reward: 1.45, Std Reward: 68.00
Episode: 193, step: 9, Pop: 6/5, Epsilon: 0.44, Mean Loss: 5.79, Median Loss: 5.79, Std Loss: 5.79, Mean Reward: 0.48, Median Reward: 0.70, Std Reward: 23.80
Episode: 194, step: 9, Pop: 6/5, Epsilon: 0.44, Mean Loss: 8.24, Median Loss: 8.24, Std Loss: 8.24, Mean Reward: 0.55, Median Reward: 0.45, Std Reward: 27.60
Episode: 195, step: 9, Pop: 6/5, Epsilon: 0.43, Mean Loss: 6.17, Median Loss: 6.17, Std Loss: 6.17, Mean Reward: 0.53, Median Reward: 0.95, Std Reward: 26.50
Episode: 196, step: 9, Pop: 5/5, Epsilon: 0.43, Mean Loss: 5.34, Median Loss: 5.34, Std Loss: 5.34, Mean Reward: 0.29, Median Reward: 0.95, Std Reward: 14.60
Episode: 197, step: 9, Pop: 4/5, Epsilon: 0.43, Mean Loss: 6.87, Median Loss: 6.87, Std Loss: 6.87, Mean Reward: 2.33, Median Reward: 0.95, Std Reward: 116.40
Episode: 198, step: 9, Pop: 6/5, Epsilon: 0.43, Mean Loss: 13.46, Median Loss: 13.46, Std Loss: 13.46, Mean Reward: 0.95, Median Reward: 0.95, Std Reward: 47.50
Episode: 199, step: 9, Pop: 4/5, Epsilon: 0.43, Mean Loss: 11.18, Median Loss: 11.18, Std Loss: 11.18, Mean Reward: 2.55, Median Reward: 0.95, Std Reward: 127.50
Episode: 200, step: 9, Pop: 6/5, Epsilon: 0.42, Mean Loss: 20.24, Median Loss: 20.24, Std Loss: 20.24, Mean Reward: 0.05, Median Reward: 0.95, Std Reward: 2.50
Episode: 201, step: 9, Pop: 4/5, Epsilon: 0.42, Mean Loss: 9.35, Median Loss: 9.35, Std Loss: 9.35, Mean Reward: 1.60, Median Reward: 0.95, Std Reward: 80.00
Episode: 202, step: 9, Pop: 4/5, Epsilon: 0.42, Mean Loss: 19.18, Median Loss: 19.18, Std Loss: 19.18, Mean Reward: 1.70, Median Reward: 0.95, Std Reward: 85.00
Episode: 203, step: 9, Pop: 4/5, Epsilon: 0.42, Mean Loss: 8.87, Median Loss: 8.87, Std Loss: 8.87, Mean Reward: 2.38, Median Reward: 0.95, Std Reward: 119.00
Episode: 204, step: 9, Pop: 8/5, Epsilon: 0.42, Mean Loss: 11.12, Median Loss: 11.12, Std Loss: 11.12, Mean Reward: -0.15, Median Reward: 0.95, Std Reward: -7.60
Episode: 205, step: 9, Pop: 7/5, Epsilon: 0.41, Mean Loss: 6.45, Median Loss: 6.45, Std Loss: 6.45, Mean Reward: 0.30, Median Reward: 0.45, Std Reward: 14.80
Episode: 206, step: 9, Pop: 5/5, Epsilon: 0.41, Mean Loss: 5.80, Median Loss: 5.80, Std Loss: 5.80, Mean Reward: 1.84, Median Reward: 0.95, Std Reward: 92.00
Episode: 207, step: 9, Pop: 6/5, Epsilon: 0.41, Mean Loss: 6.78, Median Loss: 6.78, Std Loss: 6.78, Mean Reward: 1.56, Median Reward: 0.95, Std Reward: 78.00
Episode: 208, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 7.18, Median Loss: 7.18, Std Loss: 7.18, Mean Reward: 1.14, Median Reward: 0.95, Std Reward: 56.90
Episode: 209, step: 9, Pop: 7/5, Epsilon: 0.41, Mean Loss: 12.91, Median Loss: 12.91, Std Loss: 12.91, Mean Reward: 1.10, Median Reward: 0.95, Std Reward: 55.20
Episode: 210, step: 9, Pop: 7/5, Epsilon: 0.41, Mean Loss: 11.02, Median Loss: 11.02, Std Loss: 11.02, Mean Reward: 0.28, Median Reward: 0.95, Std Reward: 14.00
Episode: 211, step: 9, Pop: 3/5, Epsilon: 0.40, Mean Loss: 5.67, Median Loss: 5.67, Std Loss: 5.67, Mean Reward: 2.42, Median Reward: 0.95, Std Reward: 120.80
Episode: 212, step: 9, Pop: 4/5, Epsilon: 0.40, Mean Loss: 10.05, Median Loss: 10.05, Std Loss: 10.05, Mean Reward: 0.96, Median Reward: 0.95, Std Reward: 48.00
Episode: 213, step: 9, Pop: 4/5, Epsilon: 0.40, Mean Loss: 4.38, Median Loss: 4.38, Std Loss: 4.38, Mean Reward: 2.26, Median Reward: 0.95, Std Reward: 113.00
Episode: 214, step: 9, Pop: 5/5, Epsilon: 0.40, Mean Loss: 8.12, Median Loss: 8.12, Std Loss: 8.12, Mean Reward: 1.26, Median Reward: 0.45, Std Reward: 63.10
Episode: 215, step: 9, Pop: 6/5, Epsilon: 0.40, Mean Loss: 9.96, Median Loss: 9.96, Std Loss: 9.96, Mean Reward: 1.35, Median Reward: 0.95, Std Reward: 67.70
Episode: 216, step: 9, Pop: 3/5, Epsilon: 0.40, Mean Loss: 12.51, Median Loss: 12.51, Std Loss: 12.51, Mean Reward: 1.31, Median Reward: -0.05, Std Reward: 65.40
Episode: 217, step: 9, Pop: 5/5, Epsilon: 0.40, Mean Loss: 8.56, Median Loss: 8.56, Std Loss: 8.56, Mean Reward: 0.08, Median Reward: 0.45, Std Reward: 4.20
Episode: 218, step: 9, Pop: 2/5, Epsilon: 0.39, Mean Loss: 5.53, Median Loss: 5.53, Std Loss: 5.53, Mean Reward: 3.20, Median Reward: 0.95, Std Reward: 160.00
Episode: 219, step: 9, Pop: 5/5, Epsilon: 0.39, Mean Loss: 9.85, Median Loss: 9.85, Std Loss: 9.85, Mean Reward: 1.17, Median Reward: 0.95, Std Reward: 58.60
Episode: 220, step: 9, Pop: 6/5, Epsilon: 0.39, Mean Loss: 7.04, Median Loss: 7.04, Std Loss: 7.04, Mean Reward: 1.32, Median Reward: 0.95, Std Reward: 65.90
Episode: 221, step: 9, Pop: 8/5, Epsilon: 0.39, Mean Loss: 7.21, Median Loss: 7.21, Std Loss: 7.21, Mean Reward: 1.32, Median Reward: 0.95, Std Reward: 65.90
Episode: 222, step: 9, Pop: 5/5, Epsilon: 0.39, Mean Loss: 9.03, Median Loss: 9.03, Std Loss: 9.03, Mean Reward: 2.12, Median Reward: 0.95, Std Reward: 105.80
Episode: 223, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 8.66, Median Loss: 8.66, Std Loss: 8.66, Mean Reward: 0.16, Median Reward: 0.95, Std Reward: 8.00
Episode: 224, step: 9, Pop: 4/5, Epsilon: 0.38, Mean Loss: 8.51, Median Loss: 8.51, Std Loss: 8.51, Mean Reward: 2.75, Median Reward: 0.95, Std Reward: 137.50
Episode: 225, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 6.82, Median Loss: 6.82, Std Loss: 6.82, Mean Reward: 1.14, Median Reward: 0.95, Std Reward: 56.90
Episode: 226, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 7.04, Median Loss: 7.04, Std Loss: 7.04, Mean Reward: 1.95, Median Reward: 0.95, Std Reward: 97.50
Episode: 227, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 5.72, Median Loss: 5.72, Std Loss: 5.72, Mean Reward: 1.74, Median Reward: 0.95, Std Reward: 87.00
Episode: 228, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 6.18, Median Loss: 6.18, Std Loss: 6.18, Mean Reward: 0.60, Median Reward: 0.45, Std Reward: 30.00
Episode: 229, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 5.62, Median Loss: 5.62, Std Loss: 5.62, Mean Reward: 1.39, Median Reward: 0.95, Std Reward: 69.40
Episode: 230, step: 9, Pop: 6/5, Epsilon: 0.37, Mean Loss: 7.37, Median Loss: 7.37, Std Loss: 7.37, Mean Reward: 0.83, Median Reward: 0.95, Std Reward: 41.50
Episode: 231, step: 9, Pop: 5/5, Epsilon: 0.37, Mean Loss: 7.07, Median Loss: 7.07, Std Loss: 7.07, Mean Reward: 1.62, Median Reward: 0.95, Std Reward: 81.10
Episode: 232, step: 9, Pop: 4/5, Epsilon: 0.37, Mean Loss: 7.34, Median Loss: 7.34, Std Loss: 7.34, Mean Reward: 1.89, Median Reward: 0.95, Std Reward: 94.50
Episode: 233, step: 9, Pop: 6/5, Epsilon: 0.37, Mean Loss: 8.37, Median Loss: 8.37, Std Loss: 8.37, Mean Reward: 2.17, Median Reward: 0.95, Std Reward: 108.30
Episode: 234, step: 9, Pop: 6/5, Epsilon: 0.37, Mean Loss: 6.00, Median Loss: 6.00, Std Loss: 6.00, Mean Reward: -0.34, Median Reward: 0.05, Std Reward: -17.00
Episode: 235, step: 9, Pop: 4/5, Epsilon: 0.37, Mean Loss: 6.33, Median Loss: 6.33, Std Loss: 6.33, Mean Reward: 3.12, Median Reward: 0.95, Std Reward: 156.00
Episode: 236, step: 9, Pop: 6/5, Epsilon: 0.36, Mean Loss: 7.74, Median Loss: 7.74, Std Loss: 7.74, Mean Reward: 1.57, Median Reward: 0.95, Std Reward: 78.50
Episode: 237, step: 9, Pop: 7/5, Epsilon: 0.36, Mean Loss: 5.98, Median Loss: 5.98, Std Loss: 5.98, Mean Reward: 1.14, Median Reward: 0.95, Std Reward: 57.00
Episode: 238, step: 9, Pop: 6/5, Epsilon: 0.36, Mean Loss: 9.96, Median Loss: 9.96, Std Loss: 9.96, Mean Reward: 1.77, Median Reward: 0.95, Std Reward: 88.60
Episode: 239, step: 9, Pop: 4/5, Epsilon: 0.36, Mean Loss: 2.71, Median Loss: 2.71, Std Loss: 2.71, Mean Reward: 2.84, Median Reward: 1.95, Std Reward: 142.00
Episode: 240, step: 9, Pop: 6/5, Epsilon: 0.36, Mean Loss: 5.07, Median Loss: 5.07, Std Loss: 5.07, Mean Reward: 1.19, Median Reward: 0.05, Std Reward: 59.30
Episode: 241, step: 9, Pop: 6/5, Epsilon: 0.36, Mean Loss: 4.41, Median Loss: 4.41, Std Loss: 4.41, Mean Reward: 2.17, Median Reward: 0.95, Std Reward: 108.50
Episode: 242, step: 9, Pop: 2/5, Epsilon: 0.35, Mean Loss: 9.81, Median Loss: 9.81, Std Loss: 9.81, Mean Reward: 2.62, Median Reward: 0.95, Std Reward: 131.10
Episode: 243, step: 9, Pop: 5/5, Epsilon: 0.35, Mean Loss: 4.62, Median Loss: 4.62, Std Loss: 4.62, Mean Reward: 1.64, Median Reward: 0.95, Std Reward: 82.10
Episode: 244, step: 9, Pop: 7/5, Epsilon: 0.35, Mean Loss: 4.97, Median Loss: 4.97, Std Loss: 4.97, Mean Reward: 0.47, Median Reward: 0.45, Std Reward: 23.40
Episode: 245, step: 9, Pop: 7/5, Epsilon: 0.35, Mean Loss: 8.05, Median Loss: 8.05, Std Loss: 8.05, Mean Reward: 1.45, Median Reward: 0.95, Std Reward: 72.50
Episode: 246, step: 9, Pop: 5/5, Epsilon: 0.35, Mean Loss: 6.38, Median Loss: 6.38, Std Loss: 6.38, Mean Reward: 1.18, Median Reward: 0.45, Std Reward: 59.20
Episode: 247, step: 9, Pop: 4/5, Epsilon: 0.35, Mean Loss: 6.68, Median Loss: 6.68, Std Loss: 6.68, Mean Reward: 1.89, Median Reward: 0.45, Std Reward: 94.60
Episode: 248, step: 9, Pop: 9/5, Epsilon: 0.35, Mean Loss: 7.99, Median Loss: 7.99, Std Loss: 7.99, Mean Reward: 0.95, Median Reward: 0.95, Std Reward: 47.50
Episode: 249, step: 9, Pop: 7/5, Epsilon: 0.34, Mean Loss: 4.96, Median Loss: 4.96, Std Loss: 4.96, Mean Reward: 1.37, Median Reward: 0.95, Std Reward: 68.30
Episode: 250, step: 9, Pop: 8/5, Epsilon: 0.34, Mean Loss: 5.65, Median Loss: 5.65, Std Loss: 5.65, Mean Reward: 0.57, Median Reward: 0.45, Std Reward: 28.50
Episode: 251, step: 9, Pop: 6/5, Epsilon: 0.34, Mean Loss: 4.71, Median Loss: 4.71, Std Loss: 4.71, Mean Reward: 1.09, Median Reward: 0.45, Std Reward: 54.30
Episode: 252, step: 9, Pop: 4/5, Epsilon: 0.34, Mean Loss: 7.22, Median Loss: 7.22, Std Loss: 7.22, Mean Reward: 1.80, Median Reward: 0.45, Std Reward: 89.90
Episode: 253, step: 9, Pop: 7/5, Epsilon: 0.34, Mean Loss: 6.46, Median Loss: 6.46, Std Loss: 6.46, Mean Reward: 0.06, Median Reward: 0.45, Std Reward: 2.80
Episode: 254, step: 9, Pop: 7/5, Epsilon: 0.34, Mean Loss: 8.18, Median Loss: 8.18, Std Loss: 8.18, Mean Reward: 0.98, Median Reward: 0.95, Std Reward: 49.00
Episode: 255, step: 9, Pop: 7/5, Epsilon: 0.34, Mean Loss: 7.96, Median Loss: 7.96, Std Loss: 7.96, Mean Reward: 1.09, Median Reward: 0.05, Std Reward: 54.60
Episode: 256, step: 9, Pop: 4/5, Epsilon: 0.33, Mean Loss: 5.49, Median Loss: 5.49, Std Loss: 5.49, Mean Reward: 2.43, Median Reward: 0.95, Std Reward: 121.30
Episode: 257, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 6.85, Median Loss: 6.85, Std Loss: 6.85, Mean Reward: 1.34, Median Reward: 0.95, Std Reward: 67.00
Episode: 258, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 4.92, Median Loss: 4.92, Std Loss: 4.92, Mean Reward: 0.93, Median Reward: 0.95, Std Reward: 46.70
Episode: 259, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 8.43, Median Loss: 8.43, Std Loss: 8.43, Mean Reward: 0.84, Median Reward: 0.45, Std Reward: 41.80
Episode: 260, step: 9, Pop: 3/5, Epsilon: 0.33, Mean Loss: 7.09, Median Loss: 7.09, Std Loss: 7.09, Mean Reward: 2.92, Median Reward: 0.95, Std Reward: 146.00
Episode: 261, step: 9, Pop: 5/5, Epsilon: 0.33, Mean Loss: 4.44, Median Loss: 4.44, Std Loss: 4.44, Mean Reward: 1.74, Median Reward: 0.95, Std Reward: 87.00
Episode: 262, step: 9, Pop: 2/5, Epsilon: 0.33, Mean Loss: 11.82, Median Loss: 11.82, Std Loss: 11.82, Mean Reward: 3.38, Median Reward: 0.95, Std Reward: 169.00
Episode: 263, step: 9, Pop: 5/5, Epsilon: 0.32, Mean Loss: 9.13, Median Loss: 9.13, Std Loss: 9.13, Mean Reward: 2.28, Median Reward: 0.95, Std Reward: 114.20
Episode: 264, step: 9, Pop: 5/5, Epsilon: 0.32, Mean Loss: 9.21, Median Loss: 9.21, Std Loss: 9.21, Mean Reward: 1.74, Median Reward: 0.45, Std Reward: 86.80
Episode: 265, step: 9, Pop: 8/5, Epsilon: 0.32, Mean Loss: 7.60, Median Loss: 7.60, Std Loss: 7.60, Mean Reward: 0.37, Median Reward: 0.45, Std Reward: 18.60
Episode: 266, step: 9, Pop: 5/5, Epsilon: 0.32, Mean Loss: 9.66, Median Loss: 9.66, Std Loss: 9.66, Mean Reward: 2.36, Median Reward: 0.95, Std Reward: 117.80
Episode: 267, step: 9, Pop: 5/5, Epsilon: 0.32, Mean Loss: 8.96, Median Loss: 8.96, Std Loss: 8.96, Mean Reward: 2.00, Median Reward: 0.95, Std Reward: 100.10
Episode: 268, step: 9, Pop: 3/5, Epsilon: 0.32, Mean Loss: 11.34, Median Loss: 11.34, Std Loss: 11.34, Mean Reward: 2.14, Median Reward: 0.45, Std Reward: 106.90
Episode: 269, step: 9, Pop: 4/5, Epsilon: 0.32, Mean Loss: 4.59, Median Loss: 4.59, Std Loss: 4.59, Mean Reward: 2.09, Median Reward: 0.45, Std Reward: 104.40
Episode: 270, step: 9, Pop: 5/5, Epsilon: 0.32, Mean Loss: 6.77, Median Loss: 6.77, Std Loss: 6.77, Mean Reward: 1.24, Median Reward: 0.95, Std Reward: 62.10
Episode: 271, step: 9, Pop: 1/5, Epsilon: 0.31, Mean Loss: 9.05, Median Loss: 9.05, Std Loss: 9.05, Mean Reward: 4.03, Median Reward: 1.95, Std Reward: 201.60
Episode: 272, step: 9, Pop: 7/5, Epsilon: 0.31, Mean Loss: 8.54, Median Loss: 8.54, Std Loss: 8.54, Mean Reward: 0.81, Median Reward: 0.45, Std Reward: 40.60
Episode: 273, step: 9, Pop: 8/5, Epsilon: 0.31, Mean Loss: 8.33, Median Loss: 8.33, Std Loss: 8.33, Mean Reward: 0.18, Median Reward: 0.95, Std Reward: 9.00
Episode: 274, step: 9, Pop: 2/5, Epsilon: 0.31, Mean Loss: 8.41, Median Loss: 8.41, Std Loss: 8.41, Mean Reward: 3.37, Median Reward: 0.95, Std Reward: 168.40
Episode: 275, step: 9, Pop: 6/5, Epsilon: 0.31, Mean Loss: 3.52, Median Loss: 3.52, Std Loss: 3.52, Mean Reward: 1.50, Median Reward: 0.95, Std Reward: 75.10
Episode: 276, step: 9, Pop: 3/5, Epsilon: 0.31, Mean Loss: 7.00, Median Loss: 7.00, Std Loss: 7.00, Mean Reward: 3.03, Median Reward: 1.45, Std Reward: 151.70
Episode: 277, step: 9, Pop: 5/5, Epsilon: 0.31, Mean Loss: 10.94, Median Loss: 10.94, Std Loss: 10.94, Mean Reward: 1.23, Median Reward: 0.95, Std Reward: 61.70
