Episode: 0, step: 9, Pop: 6/5, Epsilon: 1.00, Mean Loss: 50.74, Median Loss: 50.74, Std Loss: 50.74, Mean Reward: -0.76, Median Reward: 0.95, Std Reward: -38.00
Episode: 139, step: 9, Pop: 7/5, Epsilon: 0.55, Mean Loss: 44.91, Median Loss: 44.91, Std Loss: 44.91, Mean Reward: -1.84, Median Reward: 0.45, Std Reward: -92.00
Episode: 140, step: 9, Pop: 10/5, Epsilon: 0.55, Mean Loss: 54.07, Median Loss: 54.07, Std Loss: 54.07, Mean Reward: -3.59, Median Reward: 0.25, Std Reward: -179.70
Episode: 141, step: 9, Pop: 8/5, Epsilon: 0.55, Mean Loss: 49.88, Median Loss: 49.88, Std Loss: 49.88, Mean Reward: -0.46, Median Reward: 0.95, Std Reward: -23.00
Episode: 142, step: 9, Pop: 6/5, Epsilon: 0.54, Mean Loss: 68.85, Median Loss: 68.85, Std Loss: 68.85, Mean Reward: 1.25, Median Reward: 0.95, Std Reward: 62.50
Episode: 143, step: 9, Pop: 5/5, Epsilon: 0.54, Mean Loss: 53.16, Median Loss: 53.16, Std Loss: 53.16, Mean Reward: -0.68, Median Reward: 0.45, Std Reward: -34.20
Episode: 144, step: 9, Pop: 7/5, Epsilon: 0.54, Mean Loss: 40.51, Median Loss: 40.51, Std Loss: 40.51, Mean Reward: -0.54, Median Reward: 0.45, Std Reward: -27.10
Episode: 145, step: 9, Pop: 5/5, Epsilon: 0.54, Mean Loss: 39.06, Median Loss: 39.06, Std Loss: 39.06, Mean Reward: -0.56, Median Reward: 0.45, Std Reward: -28.20
Episode: 146, step: 9, Pop: 6/5, Epsilon: 0.53, Mean Loss: 33.89, Median Loss: 33.89, Std Loss: 33.89, Mean Reward: 0.63, Median Reward: 1.45, Std Reward: 31.50
Episode: 147, step: 9, Pop: 8/5, Epsilon: 0.53, Mean Loss: 42.97, Median Loss: 42.97, Std Loss: 42.97, Mean Reward: -3.75, Median Reward: -8.05, Std Reward: -187.70
Episode: 148, step: 9, Pop: 6/5, Epsilon: 0.53, Mean Loss: 22.90, Median Loss: 22.90, Std Loss: 22.90, Mean Reward: 0.06, Median Reward: 0.45, Std Reward: 3.00
Episode: 149, step: 9, Pop: 8/5, Epsilon: 0.53, Mean Loss: 49.82, Median Loss: 49.82, Std Loss: 49.82, Mean Reward: -1.42, Median Reward: 0.45, Std Reward: -70.80
Episode: 150, step: 9, Pop: 7/5, Epsilon: 0.52, Mean Loss: 38.85, Median Loss: 38.85, Std Loss: 38.85, Mean Reward: 0.05, Median Reward: 0.95, Std Reward: 2.40
Episode: 151, step: 9, Pop: 9/5, Epsilon: 0.52, Mean Loss: 16.05, Median Loss: 16.05, Std Loss: 16.05, Mean Reward: -3.59, Median Reward: -8.05, Std Reward: -179.50
Episode: 152, step: 9, Pop: 5/5, Epsilon: 0.52, Mean Loss: 46.76, Median Loss: 46.76, Std Loss: 46.76, Mean Reward: -0.00, Median Reward: 0.95, Std Reward: -0.10
Episode: 153, step: 9, Pop: 9/5, Epsilon: 0.52, Mean Loss: 28.99, Median Loss: 28.99, Std Loss: 28.99, Mean Reward: 0.30, Median Reward: 0.95, Std Reward: 14.90
Episode: 154, step: 9, Pop: 9/5, Epsilon: 0.52, Mean Loss: 40.62, Median Loss: 40.62, Std Loss: 40.62, Mean Reward: -2.24, Median Reward: 0.45, Std Reward: -111.80
Episode: 155, step: 9, Pop: 8/5, Epsilon: 0.51, Mean Loss: 22.70, Median Loss: 22.70, Std Loss: 22.70, Mean Reward: -0.77, Median Reward: 0.95, Std Reward: -38.50
Episode: 156, step: 9, Pop: 7/5, Epsilon: 0.51, Mean Loss: 41.70, Median Loss: 41.70, Std Loss: 41.70, Mean Reward: 0.89, Median Reward: 1.95, Std Reward: 44.50
Episode: 157, step: 9, Pop: 9/5, Epsilon: 0.51, Mean Loss: 34.27, Median Loss: 34.27, Std Loss: 34.27, Mean Reward: -1.27, Median Reward: 0.95, Std Reward: -63.50
Episode: 158, step: 9, Pop: 6/5, Epsilon: 0.51, Mean Loss: 60.64, Median Loss: 60.64, Std Loss: 60.64, Mean Reward: 0.37, Median Reward: 0.45, Std Reward: 18.40
Episode: 159, step: 9, Pop: 7/5, Epsilon: 0.51, Mean Loss: 45.12, Median Loss: 45.12, Std Loss: 45.12, Mean Reward: -0.11, Median Reward: 0.95, Std Reward: -5.50
Episode: 160, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 39.37, Median Loss: 39.37, Std Loss: 39.37, Mean Reward: -0.02, Median Reward: 0.95, Std Reward: -1.00
Episode: 161, step: 9, Pop: 9/5, Epsilon: 0.50, Mean Loss: 49.35, Median Loss: 49.35, Std Loss: 49.35, Mean Reward: -1.84, Median Reward: 0.45, Std Reward: -92.00
Episode: 162, step: 9, Pop: 7/5, Epsilon: 0.50, Mean Loss: 25.67, Median Loss: 25.67, Std Loss: 25.67, Mean Reward: -0.74, Median Reward: 0.45, Std Reward: -37.00
Episode: 163, step: 9, Pop: 7/5, Epsilon: 0.50, Mean Loss: 29.31, Median Loss: 29.31, Std Loss: 29.31, Mean Reward: -0.13, Median Reward: 0.95, Std Reward: -6.50
Episode: 164, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 29.95, Median Loss: 29.95, Std Loss: 29.95, Mean Reward: -2.47, Median Reward: -8.05, Std Reward: -123.50
Episode: 165, step: 9, Pop: 7/5, Epsilon: 0.49, Mean Loss: 24.78, Median Loss: 24.78, Std Loss: 24.78, Mean Reward: -0.17, Median Reward: 0.95, Std Reward: -8.50
Episode: 166, step: 9, Pop: 5/5, Epsilon: 0.49, Mean Loss: 47.08, Median Loss: 47.08, Std Loss: 47.08, Mean Reward: 0.93, Median Reward: 0.95, Std Reward: 46.50
Episode: 167, step: 9, Pop: 3/5, Epsilon: 0.49, Mean Loss: 49.41, Median Loss: 49.41, Std Loss: 49.41, Mean Reward: 1.03, Median Reward: 0.95, Std Reward: 51.50
Episode: 168, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 45.95, Median Loss: 45.95, Std Loss: 45.95, Mean Reward: 1.40, Median Reward: 0.95, Std Reward: 70.00
Episode: 169, step: 9, Pop: 5/5, Epsilon: 0.48, Mean Loss: 31.93, Median Loss: 31.93, Std Loss: 31.93, Mean Reward: 1.21, Median Reward: 0.45, Std Reward: 60.40
Episode: 170, step: 9, Pop: 4/5, Epsilon: 0.48, Mean Loss: 38.88, Median Loss: 38.88, Std Loss: 38.88, Mean Reward: 0.99, Median Reward: 0.95, Std Reward: 49.50
Episode: 171, step: 9, Pop: 8/5, Epsilon: 0.48, Mean Loss: 41.81, Median Loss: 41.81, Std Loss: 41.81, Mean Reward: 0.37, Median Reward: 0.95, Std Reward: 18.50
Episode: 172, step: 9, Pop: 8/5, Epsilon: 0.48, Mean Loss: 34.21, Median Loss: 34.21, Std Loss: 34.21, Mean Reward: -0.67, Median Reward: 0.95, Std Reward: -33.60
Episode: 173, step: 9, Pop: 8/5, Epsilon: 0.48, Mean Loss: 63.28, Median Loss: 63.28, Std Loss: 63.28, Mean Reward: 0.62, Median Reward: 0.45, Std Reward: 30.80
Episode: 174, step: 9, Pop: 3/5, Epsilon: 0.47, Mean Loss: 38.48, Median Loss: 38.48, Std Loss: 38.48, Mean Reward: 1.94, Median Reward: 0.45, Std Reward: 97.20
Episode: 175, step: 9, Pop: 8/5, Epsilon: 0.47, Mean Loss: 56.98, Median Loss: 56.98, Std Loss: 56.98, Mean Reward: -2.84, Median Reward: 0.20, Std Reward: -141.90
Episode: 176, step: 9, Pop: 9/5, Epsilon: 0.47, Mean Loss: 56.46, Median Loss: 56.46, Std Loss: 56.46, Mean Reward: -1.92, Median Reward: 0.45, Std Reward: -96.00
Episode: 177, step: 9, Pop: 8/5, Epsilon: 0.47, Mean Loss: 46.08, Median Loss: 46.08, Std Loss: 46.08, Mean Reward: -0.52, Median Reward: 0.70, Std Reward: -25.90
Episode: 178, step: 9, Pop: 7/5, Epsilon: 0.47, Mean Loss: 26.92, Median Loss: 26.92, Std Loss: 26.92, Mean Reward: 0.53, Median Reward: 0.95, Std Reward: 26.70
Episode: 179, step: 9, Pop: 5/5, Epsilon: 0.46, Mean Loss: 58.39, Median Loss: 58.39, Std Loss: 58.39, Mean Reward: -0.01, Median Reward: 0.95, Std Reward: -0.40
Episode: 180, step: 9, Pop: 8/5, Epsilon: 0.46, Mean Loss: 40.62, Median Loss: 40.62, Std Loss: 40.62, Mean Reward: -1.36, Median Reward: 0.05, Std Reward: -67.80
Episode: 181, step: 9, Pop: 5/5, Epsilon: 0.46, Mean Loss: 57.71, Median Loss: 57.71, Std Loss: 57.71, Mean Reward: 1.46, Median Reward: 0.95, Std Reward: 72.80
Episode: 182, step: 9, Pop: 7/5, Epsilon: 0.46, Mean Loss: 40.83, Median Loss: 40.83, Std Loss: 40.83, Mean Reward: -0.82, Median Reward: 0.45, Std Reward: -41.20
Episode: 183, step: 9, Pop: 7/5, Epsilon: 0.46, Mean Loss: 47.66, Median Loss: 47.66, Std Loss: 47.66, Mean Reward: 0.30, Median Reward: 0.95, Std Reward: 15.10
Episode: 184, step: 9, Pop: 8/5, Epsilon: 0.45, Mean Loss: 35.06, Median Loss: 35.06, Std Loss: 35.06, Mean Reward: 1.15, Median Reward: 0.95, Std Reward: 57.50
Episode: 185, step: 9, Pop: 9/5, Epsilon: 0.45, Mean Loss: 41.34, Median Loss: 41.34, Std Loss: 41.34, Mean Reward: -3.32, Median Reward: 0.15, Std Reward: -166.00
Episode: 186, step: 9, Pop: 5/5, Epsilon: 0.45, Mean Loss: 30.36, Median Loss: 30.36, Std Loss: 30.36, Mean Reward: 2.73, Median Reward: 0.95, Std Reward: 136.50
Episode: 187, step: 9, Pop: 7/5, Epsilon: 0.45, Mean Loss: 56.97, Median Loss: 56.97, Std Loss: 56.97, Mean Reward: 0.66, Median Reward: 0.95, Std Reward: 33.00
Episode: 188, step: 9, Pop: 6/5, Epsilon: 0.45, Mean Loss: 63.13, Median Loss: 63.13, Std Loss: 63.13, Mean Reward: -0.28, Median Reward: 0.95, Std Reward: -14.00
Episode: 189, step: 9, Pop: 7/5, Epsilon: 0.44, Mean Loss: 30.52, Median Loss: 30.52, Std Loss: 30.52, Mean Reward: 0.01, Median Reward: 0.95, Std Reward: 0.50
Episode: 190, step: 9, Pop: 9/5, Epsilon: 0.44, Mean Loss: 45.89, Median Loss: 45.89, Std Loss: 45.89, Mean Reward: -1.23, Median Reward: 0.95, Std Reward: -61.50
Episode: 191, step: 9, Pop: 7/5, Epsilon: 0.44, Mean Loss: 33.37, Median Loss: 33.37, Std Loss: 33.37, Mean Reward: -0.19, Median Reward: 0.95, Std Reward: -9.40
Episode: 192, step: 9, Pop: 5/5, Epsilon: 0.44, Mean Loss: 40.92, Median Loss: 40.92, Std Loss: 40.92, Mean Reward: -0.15, Median Reward: 0.95, Std Reward: -7.50
Episode: 193, step: 9, Pop: 10/5, Epsilon: 0.44, Mean Loss: 43.58, Median Loss: 43.58, Std Loss: 43.58, Mean Reward: -2.51, Median Reward: 0.25, Std Reward: -125.70
Episode: 194, step: 9, Pop: 6/5, Epsilon: 0.44, Mean Loss: 38.05, Median Loss: 38.05, Std Loss: 38.05, Mean Reward: -0.18, Median Reward: 0.70, Std Reward: -9.00
Episode: 195, step: 9, Pop: 9/5, Epsilon: 0.43, Mean Loss: 26.48, Median Loss: 26.48, Std Loss: 26.48, Mean Reward: -0.21, Median Reward: 0.95, Std Reward: -10.70
Episode: 196, step: 9, Pop: 7/5, Epsilon: 0.43, Mean Loss: 33.28, Median Loss: 33.28, Std Loss: 33.28, Mean Reward: -0.05, Median Reward: 0.95, Std Reward: -2.70
Episode: 197, step: 9, Pop: 6/5, Epsilon: 0.43, Mean Loss: 41.47, Median Loss: 41.47, Std Loss: 41.47, Mean Reward: 0.65, Median Reward: 0.95, Std Reward: 32.30
Episode: 198, step: 9, Pop: 7/5, Epsilon: 0.43, Mean Loss: 34.32, Median Loss: 34.32, Std Loss: 34.32, Mean Reward: -2.37, Median Reward: -3.80, Std Reward: -118.50
Episode: 199, step: 9, Pop: 5/5, Epsilon: 0.43, Mean Loss: 28.95, Median Loss: 28.95, Std Loss: 28.95, Mean Reward: 1.01, Median Reward: 0.25, Std Reward: 50.60
Episode: 200, step: 9, Pop: 6/5, Epsilon: 0.43, Mean Loss: 50.92, Median Loss: 50.92, Std Loss: 50.92, Mean Reward: -0.30, Median Reward: 0.95, Std Reward: -15.00
Episode: 201, step: 9, Pop: 6/5, Epsilon: 0.42, Mean Loss: 43.29, Median Loss: 43.29, Std Loss: 43.29, Mean Reward: 1.31, Median Reward: 0.95, Std Reward: 65.50
Episode: 202, step: 9, Pop: 8/5, Epsilon: 0.42, Mean Loss: 38.26, Median Loss: 38.26, Std Loss: 38.26, Mean Reward: -0.96, Median Reward: 0.95, Std Reward: -48.00
Episode: 203, step: 9, Pop: 7/5, Epsilon: 0.42, Mean Loss: 29.44, Median Loss: 29.44, Std Loss: 29.44, Mean Reward: -0.10, Median Reward: 0.95, Std Reward: -4.90
Episode: 204, step: 9, Pop: 6/5, Epsilon: 0.42, Mean Loss: 42.88, Median Loss: 42.88, Std Loss: 42.88, Mean Reward: 1.03, Median Reward: 0.95, Std Reward: 51.40
Episode: 205, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 32.97, Median Loss: 32.97, Std Loss: 32.97, Mean Reward: -1.74, Median Reward: 0.45, Std Reward: -87.20
Episode: 206, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 47.83, Median Loss: 47.83, Std Loss: 47.83, Mean Reward: -0.43, Median Reward: 0.95, Std Reward: -21.60
Episode: 207, step: 9, Pop: 4/5, Epsilon: 0.41, Mean Loss: 55.15, Median Loss: 55.15, Std Loss: 55.15, Mean Reward: -0.32, Median Reward: 0.45, Std Reward: -16.20
Episode: 208, step: 9, Pop: 6/5, Epsilon: 0.41, Mean Loss: 53.33, Median Loss: 53.33, Std Loss: 53.33, Mean Reward: 0.73, Median Reward: 0.45, Std Reward: 36.70
Episode: 209, step: 9, Pop: 9/5, Epsilon: 0.41, Mean Loss: 43.54, Median Loss: 43.54, Std Loss: 43.54, Mean Reward: -1.20, Median Reward: 0.45, Std Reward: -60.10
Episode: 210, step: 9, Pop: 6/5, Epsilon: 0.41, Mean Loss: 42.79, Median Loss: 42.79, Std Loss: 42.79, Mean Reward: 1.04, Median Reward: 0.95, Std Reward: 51.90
Episode: 211, step: 9, Pop: 9/5, Epsilon: 0.41, Mean Loss: 40.73, Median Loss: 40.73, Std Loss: 40.73, Mean Reward: -0.96, Median Reward: 0.70, Std Reward: -48.00
Episode: 212, step: 9, Pop: 7/5, Epsilon: 0.40, Mean Loss: 41.47, Median Loss: 41.47, Std Loss: 41.47, Mean Reward: -0.92, Median Reward: 0.95, Std Reward: -45.90
Episode: 213, step: 9, Pop: 8/5, Epsilon: 0.40, Mean Loss: 42.32, Median Loss: 42.32, Std Loss: 42.32, Mean Reward: -1.79, Median Reward: 0.45, Std Reward: -89.60
Episode: 214, step: 9, Pop: 5/5, Epsilon: 0.40, Mean Loss: 28.51, Median Loss: 28.51, Std Loss: 28.51, Mean Reward: 0.73, Median Reward: 0.95, Std Reward: 36.50
Episode: 215, step: 9, Pop: 6/5, Epsilon: 0.40, Mean Loss: 83.09, Median Loss: 83.09, Std Loss: 83.09, Mean Reward: 1.15, Median Reward: 0.95, Std Reward: 57.50
Episode: 216, step: 9, Pop: 8/5, Epsilon: 0.40, Mean Loss: 44.97, Median Loss: 44.97, Std Loss: 44.97, Mean Reward: -1.27, Median Reward: 0.95, Std Reward: -63.50
Episode: 217, step: 9, Pop: 9/5, Epsilon: 0.39, Mean Loss: 35.66, Median Loss: 35.66, Std Loss: 35.66, Mean Reward: -0.80, Median Reward: 0.95, Std Reward: -40.20
Episode: 218, step: 9, Pop: 6/5, Epsilon: 0.39, Mean Loss: 30.26, Median Loss: 30.26, Std Loss: 30.26, Mean Reward: 0.20, Median Reward: 0.95, Std Reward: 10.00
Episode: 219, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 42.51, Median Loss: 42.51, Std Loss: 42.51, Mean Reward: -3.60, Median Reward: -9.05, Std Reward: -180.10
Episode: 220, step: 9, Pop: 8/5, Epsilon: 0.39, Mean Loss: 55.96, Median Loss: 55.96, Std Loss: 55.96, Mean Reward: 0.13, Median Reward: 0.95, Std Reward: 6.40
Episode: 221, step: 9, Pop: 8/5, Epsilon: 0.39, Mean Loss: 33.41, Median Loss: 33.41, Std Loss: 33.41, Mean Reward: -2.14, Median Reward: -0.05, Std Reward: -106.90
Episode: 222, step: 9, Pop: 6/5, Epsilon: 0.39, Mean Loss: 33.68, Median Loss: 33.68, Std Loss: 33.68, Mean Reward: -0.51, Median Reward: 0.45, Std Reward: -25.60
Episode: 223, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 34.83, Median Loss: 34.83, Std Loss: 34.83, Mean Reward: -0.88, Median Reward: 0.35, Std Reward: -43.90
Episode: 224, step: 9, Pop: 5/5, Epsilon: 0.38, Mean Loss: 27.65, Median Loss: 27.65, Std Loss: 27.65, Mean Reward: 0.13, Median Reward: 0.95, Std Reward: 6.60
Episode: 225, step: 9, Pop: 7/5, Epsilon: 0.38, Mean Loss: 37.83, Median Loss: 37.83, Std Loss: 37.83, Mean Reward: 1.09, Median Reward: 0.95, Std Reward: 54.60
Episode: 226, step: 9, Pop: 7/5, Epsilon: 0.38, Mean Loss: 32.06, Median Loss: 32.06, Std Loss: 32.06, Mean Reward: 0.38, Median Reward: 0.45, Std Reward: 18.80
Episode: 227, step: 9, Pop: 8/5, Epsilon: 0.38, Mean Loss: 45.20, Median Loss: 45.20, Std Loss: 45.20, Mean Reward: -0.15, Median Reward: 0.45, Std Reward: -7.30
Episode: 228, step: 9, Pop: 5/5, Epsilon: 0.38, Mean Loss: 40.75, Median Loss: 40.75, Std Loss: 40.75, Mean Reward: 0.73, Median Reward: 0.95, Std Reward: 36.50
Episode: 229, step: 9, Pop: 4/5, Epsilon: 0.38, Mean Loss: 25.75, Median Loss: 25.75, Std Loss: 25.75, Mean Reward: 2.01, Median Reward: 0.95, Std Reward: 100.50
Episode: 230, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 33.99, Median Loss: 33.99, Std Loss: 33.99, Mean Reward: -0.15, Median Reward: 0.25, Std Reward: -7.30
Episode: 231, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 22.98, Median Loss: 22.98, Std Loss: 22.98, Mean Reward: -0.12, Median Reward: 0.00, Std Reward: -5.80
Episode: 232, step: 9, Pop: 9/5, Epsilon: 0.37, Mean Loss: 22.13, Median Loss: 22.13, Std Loss: 22.13, Mean Reward: -3.50, Median Reward: -4.05, Std Reward: -175.20
Episode: 233, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 47.39, Median Loss: 47.39, Std Loss: 47.39, Mean Reward: -0.22, Median Reward: 0.45, Std Reward: -10.90
Episode: 234, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 31.66, Median Loss: 31.66, Std Loss: 31.66, Mean Reward: -0.68, Median Reward: 0.95, Std Reward: -34.00
Episode: 235, step: 9, Pop: 6/5, Epsilon: 0.37, Mean Loss: 52.90, Median Loss: 52.90, Std Loss: 52.90, Mean Reward: -0.04, Median Reward: 0.95, Std Reward: -2.20
Episode: 236, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 53.54, Median Loss: 53.54, Std Loss: 53.54, Mean Reward: -0.66, Median Reward: 0.95, Std Reward: -33.00
Episode: 237, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 36.46, Median Loss: 36.46, Std Loss: 36.46, Mean Reward: -1.01, Median Reward: 0.95, Std Reward: -50.70
Episode: 238, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 32.17, Median Loss: 32.17, Std Loss: 32.17, Mean Reward: 0.43, Median Reward: 0.95, Std Reward: 21.30
Episode: 239, step: 9, Pop: 5/5, Epsilon: 0.36, Mean Loss: 37.76, Median Loss: 37.76, Std Loss: 37.76, Mean Reward: 1.50, Median Reward: 0.95, Std Reward: 75.00
Episode: 240, step: 9, Pop: 5/5, Epsilon: 0.36, Mean Loss: 39.77, Median Loss: 39.77, Std Loss: 39.77, Mean Reward: 1.56, Median Reward: 0.45, Std Reward: 78.00
Episode: 241, step: 9, Pop: 7/5, Epsilon: 0.36, Mean Loss: 31.35, Median Loss: 31.35, Std Loss: 31.35, Mean Reward: -0.50, Median Reward: 0.70, Std Reward: -25.00
Episode: 242, step: 9, Pop: 9/5, Epsilon: 0.36, Mean Loss: 36.04, Median Loss: 36.04, Std Loss: 36.04, Mean Reward: -3.37, Median Reward: -3.80, Std Reward: -168.50
Episode: 243, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 27.50, Median Loss: 27.50, Std Loss: 27.50, Mean Reward: -2.18, Median Reward: 0.95, Std Reward: -109.00
Episode: 244, step: 9, Pop: 6/5, Epsilon: 0.35, Mean Loss: 60.09, Median Loss: 60.09, Std Loss: 60.09, Mean Reward: 0.80, Median Reward: 0.95, Std Reward: 40.00
Episode: 245, step: 9, Pop: 7/5, Epsilon: 0.35, Mean Loss: 53.28, Median Loss: 53.28, Std Loss: 53.28, Mean Reward: 0.17, Median Reward: 0.95, Std Reward: 8.60
Episode: 246, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 41.94, Median Loss: 41.94, Std Loss: 41.94, Mean Reward: -0.32, Median Reward: 0.95, Std Reward: -16.00
Episode: 247, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 49.31, Median Loss: 49.31, Std Loss: 49.31, Mean Reward: -1.00, Median Reward: 0.35, Std Reward: -50.10
Episode: 248, step: 9, Pop: 6/5, Epsilon: 0.35, Mean Loss: 44.75, Median Loss: 44.75, Std Loss: 44.75, Mean Reward: -0.29, Median Reward: 0.70, Std Reward: -14.60
Episode: 249, step: 9, Pop: 5/5, Epsilon: 0.35, Mean Loss: 47.83, Median Loss: 47.83, Std Loss: 47.83, Mean Reward: -2.06, Median Reward: -8.05, Std Reward: -103.20
Episode: 250, step: 9, Pop: 9/5, Epsilon: 0.34, Mean Loss: 19.71, Median Loss: 19.71, Std Loss: 19.71, Mean Reward: -0.84, Median Reward: 0.45, Std Reward: -41.90
Episode: 251, step: 9, Pop: 8/5, Epsilon: 0.34, Mean Loss: 44.37, Median Loss: 44.37, Std Loss: 44.37, Mean Reward: -1.22, Median Reward: 0.45, Std Reward: -61.20
Episode: 252, step: 9, Pop: 5/5, Epsilon: 0.34, Mean Loss: 47.04, Median Loss: 47.04, Std Loss: 47.04, Mean Reward: -0.35, Median Reward: 0.35, Std Reward: -17.60
Episode: 253, step: 9, Pop: 8/5, Epsilon: 0.34, Mean Loss: 41.57, Median Loss: 41.57, Std Loss: 41.57, Mean Reward: -1.11, Median Reward: 0.15, Std Reward: -55.30
Episode: 254, step: 9, Pop: 5/5, Epsilon: 0.34, Mean Loss: 34.15, Median Loss: 34.15, Std Loss: 34.15, Mean Reward: -0.18, Median Reward: 0.45, Std Reward: -8.90
Episode: 255, step: 9, Pop: 7/5, Epsilon: 0.34, Mean Loss: 34.78, Median Loss: 34.78, Std Loss: 34.78, Mean Reward: 1.15, Median Reward: 0.45, Std Reward: 57.70
Episode: 256, step: 9, Pop: 9/5, Epsilon: 0.34, Mean Loss: 48.18, Median Loss: 48.18, Std Loss: 48.18, Mean Reward: 0.20, Median Reward: 0.95, Std Reward: 10.20
Episode: 257, step: 9, Pop: 5/5, Epsilon: 0.33, Mean Loss: 43.65, Median Loss: 43.65, Std Loss: 43.65, Mean Reward: -0.34, Median Reward: 0.95, Std Reward: -17.20
Episode: 258, step: 9, Pop: 9/5, Epsilon: 0.33, Mean Loss: 28.15, Median Loss: 28.15, Std Loss: 28.15, Mean Reward: -1.38, Median Reward: 0.95, Std Reward: -69.00
Episode: 259, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 21.28, Median Loss: 21.28, Std Loss: 21.28, Mean Reward: 0.34, Median Reward: 0.95, Std Reward: 17.00
Episode: 260, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 42.98, Median Loss: 42.98, Std Loss: 42.98, Mean Reward: 0.70, Median Reward: 0.95, Std Reward: 34.90
Episode: 261, step: 9, Pop: 8/5, Epsilon: 0.33, Mean Loss: 52.86, Median Loss: 52.86, Std Loss: 52.86, Mean Reward: 1.22, Median Reward: 0.95, Std Reward: 61.00
Episode: 262, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 33.93, Median Loss: 33.93, Std Loss: 33.93, Mean Reward: 1.08, Median Reward: 0.95, Std Reward: 54.10
Episode: 263, step: 9, Pop: 5/5, Epsilon: 0.33, Mean Loss: 30.44, Median Loss: 30.44, Std Loss: 30.44, Mean Reward: -1.26, Median Reward: 0.45, Std Reward: -63.10
Episode: 264, step: 9, Pop: 5/5, Epsilon: 0.32, Mean Loss: 38.69, Median Loss: 38.69, Std Loss: 38.69, Mean Reward: 0.97, Median Reward: 0.70, Std Reward: 48.50
Episode: 265, step: 9, Pop: 9/5, Epsilon: 0.32, Mean Loss: 47.34, Median Loss: 47.34, Std Loss: 47.34, Mean Reward: -0.83, Median Reward: 0.95, Std Reward: -41.50
Episode: 266, step: 9, Pop: 8/5, Epsilon: 0.32, Mean Loss: 42.29, Median Loss: 42.29, Std Loss: 42.29, Mean Reward: -1.46, Median Reward: 0.70, Std Reward: -72.90
Episode: 267, step: 9, Pop: 6/5, Epsilon: 0.32, Mean Loss: 39.82, Median Loss: 39.82, Std Loss: 39.82, Mean Reward: 0.63, Median Reward: 0.95, Std Reward: 31.40
Episode: 268, step: 9, Pop: 5/5, Epsilon: 0.32, Mean Loss: 32.79, Median Loss: 32.79, Std Loss: 32.79, Mean Reward: 2.14, Median Reward: 0.95, Std Reward: 107.10
Episode: 269, step: 9, Pop: 7/5, Epsilon: 0.32, Mean Loss: 31.58, Median Loss: 31.58, Std Loss: 31.58, Mean Reward: 0.15, Median Reward: 0.45, Std Reward: 7.30
Episode: 270, step: 9, Pop: 6/5, Epsilon: 0.32, Mean Loss: 38.22, Median Loss: 38.22, Std Loss: 38.22, Mean Reward: 0.36, Median Reward: 0.95, Std Reward: 18.00
Episode: 271, step: 9, Pop: 8/5, Epsilon: 0.31, Mean Loss: 35.26, Median Loss: 35.26, Std Loss: 35.26, Mean Reward: 1.19, Median Reward: 0.95, Std Reward: 59.30
Episode: 272, step: 9, Pop: 8/5, Epsilon: 0.31, Mean Loss: 40.95, Median Loss: 40.95, Std Loss: 40.95, Mean Reward: -0.71, Median Reward: 0.45, Std Reward: -35.60
Episode: 273, step: 9, Pop: 3/5, Epsilon: 0.31, Mean Loss: 31.06, Median Loss: 31.06, Std Loss: 31.06, Mean Reward: -0.09, Median Reward: 0.45, Std Reward: -4.60
Episode: 274, step: 9, Pop: 7/5, Epsilon: 0.31, Mean Loss: 36.01, Median Loss: 36.01, Std Loss: 36.01, Mean Reward: 0.30, Median Reward: 0.95, Std Reward: 15.10
Episode: 275, step: 9, Pop: 8/5, Epsilon: 0.31, Mean Loss: 67.71, Median Loss: 67.71, Std Loss: 67.71, Mean Reward: -1.35, Median Reward: 0.45, Std Reward: -67.70
Episode: 276, step: 9, Pop: 7/5, Epsilon: 0.31, Mean Loss: 30.27, Median Loss: 30.27, Std Loss: 30.27, Mean Reward: -0.02, Median Reward: 0.45, Std Reward: -1.10
Episode: 277, step: 9, Pop: 6/5, Epsilon: 0.31, Mean Loss: 39.81, Median Loss: 39.81, Std Loss: 39.81, Mean Reward: -0.09, Median Reward: 0.95, Std Reward: -4.40
