Episode: 0, step: 9, Pop: 8/5, Epsilon: 1.00, Mean Loss: 70.82, Median Loss: 70.82, Std Loss: 70.82, Mean Reward: -1.25, Median Reward: 0.00, Std Reward: -110.20
Episode: 139, step: 9, Pop: 8/5, Epsilon: 0.55, Mean Loss: 58.97, Median Loss: 58.97, Std Loss: 58.97, Mean Reward: -0.54, Median Reward: 2.00, Std Reward: -47.40
Episode: 140, step: 9, Pop: 9/5, Epsilon: 0.55, Mean Loss: 62.80, Median Loss: 62.80, Std Loss: 62.80, Mean Reward: 0.36, Median Reward: -5.00, Std Reward: 33.70
Episode: 141, step: 9, Pop: 6/5, Epsilon: 0.55, Mean Loss: 52.19, Median Loss: 52.19, Std Loss: 52.19, Mean Reward: -0.98, Median Reward: 0.00, Std Reward: -79.50
Episode: 142, step: 9, Pop: 8/5, Epsilon: 0.54, Mean Loss: 48.70, Median Loss: 48.70, Std Loss: 48.70, Mean Reward: 3.94, Median Reward: 4.00, Std Reward: 335.20
Episode: 143, step: 9, Pop: 6/5, Epsilon: 0.54, Mean Loss: 56.94, Median Loss: 56.94, Std Loss: 56.94, Mean Reward: 0.40, Median Reward: 0.00, Std Reward: 31.10
Episode: 144, step: 9, Pop: 5/5, Epsilon: 0.54, Mean Loss: 66.68, Median Loss: 66.68, Std Loss: 66.68, Mean Reward: -1.18, Median Reward: 0.00, Std Reward: -84.00
Episode: 145, step: 9, Pop: 5/5, Epsilon: 0.54, Mean Loss: 44.81, Median Loss: 44.81, Std Loss: 44.81, Mean Reward: 1.51, Median Reward: 2.00, Std Reward: 99.70
Episode: 146, step: 9, Pop: 8/5, Epsilon: 0.53, Mean Loss: 62.49, Median Loss: 62.49, Std Loss: 62.49, Mean Reward: 1.04, Median Reward: 2.00, Std Reward: 92.60
Episode: 147, step: 9, Pop: 10/5, Epsilon: 0.53, Mean Loss: 49.20, Median Loss: 49.20, Std Loss: 49.20, Mean Reward: 0.14, Median Reward: 0.00, Std Reward: 13.90
Episode: 148, step: 9, Pop: 8/5, Epsilon: 0.53, Mean Loss: 41.05, Median Loss: 41.05, Std Loss: 41.05, Mean Reward: 1.08, Median Reward: 2.00, Std Reward: 90.80
Episode: 149, step: 9, Pop: 9/5, Epsilon: 0.53, Mean Loss: 36.45, Median Loss: 36.45, Std Loss: 36.45, Mean Reward: -0.30, Median Reward: 0.00, Std Reward: -29.90
Episode: 150, step: 9, Pop: 6/5, Epsilon: 0.52, Mean Loss: 77.60, Median Loss: 77.60, Std Loss: 77.60, Mean Reward: 0.69, Median Reward: 2.00, Std Reward: 51.50
Episode: 151, step: 9, Pop: 7/5, Epsilon: 0.52, Mean Loss: 52.22, Median Loss: 52.22, Std Loss: 52.22, Mean Reward: -0.49, Median Reward: 0.00, Std Reward: -42.70
Episode: 152, step: 9, Pop: 9/5, Epsilon: 0.52, Mean Loss: 42.26, Median Loss: 42.26, Std Loss: 42.26, Mean Reward: 0.13, Median Reward: 0.00, Std Reward: 12.50
Episode: 153, step: 9, Pop: 10/5, Epsilon: 0.52, Mean Loss: 62.30, Median Loss: 62.30, Std Loss: 62.30, Mean Reward: 2.05, Median Reward: 2.00, Std Reward: 205.10
Episode: 154, step: 9, Pop: 8/5, Epsilon: 0.52, Mean Loss: 46.45, Median Loss: 46.45, Std Loss: 46.45, Mean Reward: 1.66, Median Reward: 2.00, Std Reward: 149.20
Episode: 155, step: 9, Pop: 6/5, Epsilon: 0.51, Mean Loss: 42.08, Median Loss: 42.08, Std Loss: 42.08, Mean Reward: -1.30, Median Reward: 0.00, Std Reward: -106.90
Episode: 156, step: 9, Pop: 6/5, Epsilon: 0.51, Mean Loss: 50.91, Median Loss: 50.91, Std Loss: 50.91, Mean Reward: 0.77, Median Reward: 0.00, Std Reward: 69.60
Episode: 157, step: 9, Pop: 4/5, Epsilon: 0.51, Mean Loss: 59.04, Median Loss: 59.04, Std Loss: 59.04, Mean Reward: -0.76, Median Reward: 2.00, Std Reward: -52.10
Episode: 158, step: 9, Pop: 9/5, Epsilon: 0.51, Mean Loss: 52.94, Median Loss: 52.94, Std Loss: 52.94, Mean Reward: -0.29, Median Reward: -5.05, Std Reward: -26.20
Episode: 159, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 32.52, Median Loss: 32.52, Std Loss: 32.52, Mean Reward: 1.89, Median Reward: 2.00, Std Reward: 181.10
Episode: 160, step: 9, Pop: 9/5, Epsilon: 0.50, Mean Loss: 56.20, Median Loss: 56.20, Std Loss: 56.20, Mean Reward: -0.72, Median Reward: 0.00, Std Reward: -71.00
Episode: 161, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 50.61, Median Loss: 50.61, Std Loss: 50.61, Mean Reward: 1.36, Median Reward: 2.00, Std Reward: 117.90
Episode: 162, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 63.56, Median Loss: 63.56, Std Loss: 63.56, Mean Reward: 1.22, Median Reward: 2.00, Std Reward: 108.50
Episode: 163, step: 9, Pop: 4/5, Epsilon: 0.50, Mean Loss: 57.19, Median Loss: 57.19, Std Loss: 57.19, Mean Reward: 0.31, Median Reward: 1.00, Std Reward: 17.60
Episode: 164, step: 9, Pop: 8/5, Epsilon: 0.50, Mean Loss: 48.74, Median Loss: 48.74, Std Loss: 48.74, Mean Reward: 1.89, Median Reward: 2.00, Std Reward: 158.40
Episode: 165, step: 9, Pop: 7/5, Epsilon: 0.49, Mean Loss: 49.60, Median Loss: 49.60, Std Loss: 49.60, Mean Reward: 1.38, Median Reward: 2.00, Std Reward: 110.00
Episode: 166, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 57.55, Median Loss: 57.55, Std Loss: 57.55, Mean Reward: -0.49, Median Reward: 0.00, Std Reward: -35.00
Episode: 167, step: 9, Pop: 8/5, Epsilon: 0.49, Mean Loss: 43.49, Median Loss: 43.49, Std Loss: 43.49, Mean Reward: 0.71, Median Reward: 0.00, Std Reward: 58.00
Episode: 168, step: 9, Pop: 6/5, Epsilon: 0.49, Mean Loss: 59.90, Median Loss: 59.90, Std Loss: 59.90, Mean Reward: 1.11, Median Reward: 0.00, Std Reward: 76.60
Episode: 169, step: 9, Pop: 8/5, Epsilon: 0.48, Mean Loss: 45.42, Median Loss: 45.42, Std Loss: 45.42, Mean Reward: 0.38, Median Reward: 0.00, Std Reward: 31.50
Episode: 170, step: 9, Pop: 8/5, Epsilon: 0.48, Mean Loss: 41.98, Median Loss: 41.98, Std Loss: 41.98, Mean Reward: 0.43, Median Reward: 2.00, Std Reward: 35.80
Episode: 171, step: 9, Pop: 9/5, Epsilon: 0.48, Mean Loss: 72.47, Median Loss: 72.47, Std Loss: 72.47, Mean Reward: 0.69, Median Reward: 2.00, Std Reward: 62.10
Episode: 172, step: 9, Pop: 9/5, Epsilon: 0.48, Mean Loss: 50.80, Median Loss: 50.80, Std Loss: 50.80, Mean Reward: -1.41, Median Reward: 0.00, Std Reward: -141.00
Episode: 173, step: 9, Pop: 10/5, Epsilon: 0.48, Mean Loss: 73.39, Median Loss: 73.39, Std Loss: 73.39, Mean Reward: 2.21, Median Reward: 2.00, Std Reward: 220.70
Episode: 174, step: 9, Pop: 7/5, Epsilon: 0.47, Mean Loss: 55.90, Median Loss: 55.90, Std Loss: 55.90, Mean Reward: 1.05, Median Reward: 2.00, Std Reward: 91.00
Episode: 175, step: 9, Pop: 10/5, Epsilon: 0.47, Mean Loss: 47.74, Median Loss: 47.74, Std Loss: 47.74, Mean Reward: 0.98, Median Reward: 2.00, Std Reward: 97.80
Episode: 176, step: 9, Pop: 7/5, Epsilon: 0.47, Mean Loss: 63.71, Median Loss: 63.71, Std Loss: 63.71, Mean Reward: -0.15, Median Reward: 0.00, Std Reward: -11.20
Episode: 177, step: 9, Pop: 8/5, Epsilon: 0.47, Mean Loss: 47.31, Median Loss: 47.31, Std Loss: 47.31, Mean Reward: -1.47, Median Reward: 0.00, Std Reward: -134.10
Episode: 178, step: 9, Pop: 9/5, Epsilon: 0.47, Mean Loss: 61.62, Median Loss: 61.62, Std Loss: 61.62, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 164.20
Episode: 179, step: 9, Pop: 6/5, Epsilon: 0.46, Mean Loss: 38.03, Median Loss: 38.03, Std Loss: 38.03, Mean Reward: 2.42, Median Reward: 2.00, Std Reward: 174.00
Episode: 180, step: 9, Pop: 8/5, Epsilon: 0.46, Mean Loss: 58.81, Median Loss: 58.81, Std Loss: 58.81, Mean Reward: 2.53, Median Reward: 2.00, Std Reward: 210.20
Episode: 181, step: 9, Pop: 10/5, Epsilon: 0.46, Mean Loss: 41.17, Median Loss: 41.17, Std Loss: 41.17, Mean Reward: 0.83, Median Reward: 2.00, Std Reward: 83.10
Episode: 182, step: 9, Pop: 6/5, Epsilon: 0.46, Mean Loss: 39.72, Median Loss: 39.72, Std Loss: 39.72, Mean Reward: -1.55, Median Reward: 0.00, Std Reward: -113.20
Episode: 183, step: 9, Pop: 9/5, Epsilon: 0.46, Mean Loss: 51.70, Median Loss: 51.70, Std Loss: 51.70, Mean Reward: -0.59, Median Reward: 0.00, Std Reward: -57.00
Episode: 184, step: 9, Pop: 6/5, Epsilon: 0.45, Mean Loss: 48.73, Median Loss: 48.73, Std Loss: 48.73, Mean Reward: 2.98, Median Reward: 2.00, Std Reward: 250.30
Episode: 185, step: 9, Pop: 7/5, Epsilon: 0.45, Mean Loss: 32.49, Median Loss: 32.49, Std Loss: 32.49, Mean Reward: 0.03, Median Reward: 2.00, Std Reward: 2.50
Episode: 186, step: 9, Pop: 5/5, Epsilon: 0.45, Mean Loss: 72.44, Median Loss: 72.44, Std Loss: 72.44, Mean Reward: -1.82, Median Reward: 0.00, Std Reward: -118.00
Episode: 187, step: 9, Pop: 8/5, Epsilon: 0.45, Mean Loss: 79.68, Median Loss: 79.68, Std Loss: 79.68, Mean Reward: -0.78, Median Reward: 2.00, Std Reward: -68.00
Episode: 188, step: 9, Pop: 9/5, Epsilon: 0.45, Mean Loss: 56.77, Median Loss: 56.77, Std Loss: 56.77, Mean Reward: 0.32, Median Reward: 0.00, Std Reward: 31.60
Episode: 189, step: 9, Pop: 8/5, Epsilon: 0.44, Mean Loss: 36.92, Median Loss: 36.92, Std Loss: 36.92, Mean Reward: 1.27, Median Reward: 3.35, Std Reward: 103.80
Episode: 190, step: 9, Pop: 8/5, Epsilon: 0.44, Mean Loss: 59.71, Median Loss: 59.71, Std Loss: 59.71, Mean Reward: 0.84, Median Reward: 2.00, Std Reward: 76.70
Episode: 191, step: 9, Pop: 7/5, Epsilon: 0.44, Mean Loss: 62.10, Median Loss: 62.10, Std Loss: 62.10, Mean Reward: -0.55, Median Reward: 0.00, Std Reward: -48.00
Episode: 192, step: 9, Pop: 6/5, Epsilon: 0.44, Mean Loss: 48.87, Median Loss: 48.87, Std Loss: 48.87, Mean Reward: -0.25, Median Reward: 2.00, Std Reward: -18.70
Episode: 193, step: 9, Pop: 6/5, Epsilon: 0.44, Mean Loss: 69.46, Median Loss: 69.46, Std Loss: 69.46, Mean Reward: 1.53, Median Reward: 2.00, Std Reward: 104.00
Episode: 194, step: 9, Pop: 7/5, Epsilon: 0.43, Mean Loss: 54.57, Median Loss: 54.57, Std Loss: 54.57, Mean Reward: 1.78, Median Reward: 2.00, Std Reward: 144.50
Episode: 195, step: 9, Pop: 8/5, Epsilon: 0.43, Mean Loss: 71.14, Median Loss: 71.14, Std Loss: 71.14, Mean Reward: -1.63, Median Reward: 0.00, Std Reward: -148.00
Episode: 196, step: 9, Pop: 7/5, Epsilon: 0.43, Mean Loss: 86.94, Median Loss: 86.94, Std Loss: 86.94, Mean Reward: 0.75, Median Reward: 2.00, Std Reward: 64.10
Episode: 197, step: 9, Pop: 8/5, Epsilon: 0.43, Mean Loss: 49.06, Median Loss: 49.06, Std Loss: 49.06, Mean Reward: 1.54, Median Reward: 0.00, Std Reward: 126.10
Episode: 198, step: 9, Pop: 6/5, Epsilon: 0.43, Mean Loss: 48.15, Median Loss: 48.15, Std Loss: 48.15, Mean Reward: 1.49, Median Reward: 2.00, Std Reward: 117.40
Episode: 199, step: 9, Pop: 5/5, Epsilon: 0.43, Mean Loss: 36.05, Median Loss: 36.05, Std Loss: 36.05, Mean Reward: -1.63, Median Reward: 0.00, Std Reward: -111.00
Episode: 200, step: 9, Pop: 7/5, Epsilon: 0.42, Mean Loss: 23.94, Median Loss: 23.94, Std Loss: 23.94, Mean Reward: 0.13, Median Reward: 0.00, Std Reward: 10.90
Episode: 201, step: 9, Pop: 8/5, Epsilon: 0.42, Mean Loss: 50.41, Median Loss: 50.41, Std Loss: 50.41, Mean Reward: 2.23, Median Reward: 2.00, Std Reward: 180.50
Episode: 202, step: 9, Pop: 7/5, Epsilon: 0.42, Mean Loss: 58.74, Median Loss: 58.74, Std Loss: 58.74, Mean Reward: -0.96, Median Reward: 0.00, Std Reward: -81.80
Episode: 203, step: 9, Pop: 10/5, Epsilon: 0.42, Mean Loss: 45.69, Median Loss: 45.69, Std Loss: 45.69, Mean Reward: 3.63, Median Reward: 4.80, Std Reward: 363.30
Episode: 204, step: 9, Pop: 6/5, Epsilon: 0.42, Mean Loss: 55.18, Median Loss: 55.18, Std Loss: 55.18, Mean Reward: 1.27, Median Reward: 0.00, Std Reward: 92.70
Episode: 205, step: 9, Pop: 8/5, Epsilon: 0.42, Mean Loss: 36.64, Median Loss: 36.64, Std Loss: 36.64, Mean Reward: 1.47, Median Reward: 2.00, Std Reward: 132.00
Episode: 206, step: 9, Pop: 4/5, Epsilon: 0.41, Mean Loss: 41.10, Median Loss: 41.10, Std Loss: 41.10, Mean Reward: -0.06, Median Reward: 0.00, Std Reward: -4.60
Episode: 207, step: 9, Pop: 7/5, Epsilon: 0.41, Mean Loss: 22.15, Median Loss: 22.15, Std Loss: 22.15, Mean Reward: -1.28, Median Reward: 0.00, Std Reward: -102.50
Episode: 208, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 62.93, Median Loss: 62.93, Std Loss: 62.93, Mean Reward: 1.89, Median Reward: 2.00, Std Reward: 177.70
Episode: 209, step: 9, Pop: 9/5, Epsilon: 0.41, Mean Loss: 69.99, Median Loss: 69.99, Std Loss: 69.99, Mean Reward: 2.54, Median Reward: 2.00, Std Reward: 236.10
Episode: 210, step: 9, Pop: 8/5, Epsilon: 0.41, Mean Loss: 70.92, Median Loss: 70.92, Std Loss: 70.92, Mean Reward: -0.10, Median Reward: 0.00, Std Reward: -8.40
Episode: 211, step: 9, Pop: 7/5, Epsilon: 0.40, Mean Loss: 47.18, Median Loss: 47.18, Std Loss: 47.18, Mean Reward: -1.00, Median Reward: 0.00, Std Reward: -81.60
Episode: 212, step: 9, Pop: 8/5, Epsilon: 0.40, Mean Loss: 48.66, Median Loss: 48.66, Std Loss: 48.66, Mean Reward: 1.23, Median Reward: 2.00, Std Reward: 110.70
Episode: 213, step: 9, Pop: 9/5, Epsilon: 0.40, Mean Loss: 64.80, Median Loss: 64.80, Std Loss: 64.80, Mean Reward: 2.42, Median Reward: 4.00, Std Reward: 237.50
Episode: 214, step: 9, Pop: 4/5, Epsilon: 0.40, Mean Loss: 28.03, Median Loss: 28.03, Std Loss: 28.03, Mean Reward: 0.96, Median Reward: 2.00, Std Reward: 62.50
Episode: 215, step: 9, Pop: 7/5, Epsilon: 0.40, Mean Loss: 33.88, Median Loss: 33.88, Std Loss: 33.88, Mean Reward: 1.74, Median Reward: 2.00, Std Reward: 137.40
Episode: 216, step: 9, Pop: 6/5, Epsilon: 0.40, Mean Loss: 57.03, Median Loss: 57.03, Std Loss: 57.03, Mean Reward: 0.18, Median Reward: 2.00, Std Reward: 13.90
Episode: 217, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 68.89, Median Loss: 68.89, Std Loss: 68.89, Mean Reward: 2.42, Median Reward: 2.00, Std Reward: 193.90
Episode: 218, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 53.20, Median Loss: 53.20, Std Loss: 53.20, Mean Reward: 0.30, Median Reward: -5.00, Std Reward: 22.50
Episode: 219, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 42.97, Median Loss: 42.97, Std Loss: 42.97, Mean Reward: -0.41, Median Reward: 0.00, Std Reward: -31.40
Episode: 220, step: 9, Pop: 9/5, Epsilon: 0.39, Mean Loss: 32.48, Median Loss: 32.48, Std Loss: 32.48, Mean Reward: 0.15, Median Reward: 1.00, Std Reward: 15.30
Episode: 221, step: 9, Pop: 8/5, Epsilon: 0.39, Mean Loss: 80.40, Median Loss: 80.40, Std Loss: 80.40, Mean Reward: 1.19, Median Reward: 2.00, Std Reward: 104.60
Episode: 222, step: 9, Pop: 7/5, Epsilon: 0.39, Mean Loss: 52.25, Median Loss: 52.25, Std Loss: 52.25, Mean Reward: -0.59, Median Reward: 0.00, Std Reward: -48.90
Episode: 223, step: 9, Pop: 9/5, Epsilon: 0.39, Mean Loss: 39.42, Median Loss: 39.42, Std Loss: 39.42, Mean Reward: 1.50, Median Reward: 0.00, Std Reward: 135.20
Episode: 224, step: 9, Pop: 6/5, Epsilon: 0.38, Mean Loss: 46.33, Median Loss: 46.33, Std Loss: 46.33, Mean Reward: 0.27, Median Reward: 2.00, Std Reward: 20.60
Episode: 225, step: 9, Pop: 8/5, Epsilon: 0.38, Mean Loss: 41.67, Median Loss: 41.67, Std Loss: 41.67, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 264.80
Episode: 226, step: 9, Pop: 8/5, Epsilon: 0.38, Mean Loss: 52.43, Median Loss: 52.43, Std Loss: 52.43, Mean Reward: 2.45, Median Reward: 2.00, Std Reward: 203.60
Episode: 227, step: 9, Pop: 9/5, Epsilon: 0.38, Mean Loss: 56.08, Median Loss: 56.08, Std Loss: 56.08, Mean Reward: 1.80, Median Reward: 2.00, Std Reward: 174.20
Episode: 228, step: 9, Pop: 7/5, Epsilon: 0.38, Mean Loss: 44.21, Median Loss: 44.21, Std Loss: 44.21, Mean Reward: 2.15, Median Reward: 2.00, Std Reward: 185.10
Episode: 229, step: 9, Pop: 4/5, Epsilon: 0.37, Mean Loss: 40.51, Median Loss: 40.51, Std Loss: 40.51, Mean Reward: -0.03, Median Reward: 0.00, Std Reward: -1.40
Episode: 230, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 40.85, Median Loss: 40.85, Std Loss: 40.85, Mean Reward: 0.50, Median Reward: 0.00, Std Reward: 39.60
Episode: 231, step: 9, Pop: 9/5, Epsilon: 0.37, Mean Loss: 44.94, Median Loss: 44.94, Std Loss: 44.94, Mean Reward: 1.24, Median Reward: 2.00, Std Reward: 122.50
Episode: 232, step: 9, Pop: 9/5, Epsilon: 0.37, Mean Loss: 47.83, Median Loss: 47.83, Std Loss: 47.83, Mean Reward: 1.01, Median Reward: 2.00, Std Reward: 93.50
Episode: 233, step: 9, Pop: 8/5, Epsilon: 0.37, Mean Loss: 74.13, Median Loss: 74.13, Std Loss: 74.13, Mean Reward: 1.67, Median Reward: 2.00, Std Reward: 150.40
Episode: 234, step: 9, Pop: 7/5, Epsilon: 0.37, Mean Loss: 52.59, Median Loss: 52.59, Std Loss: 52.59, Mean Reward: -0.04, Median Reward: 0.00, Std Reward: -3.10
Episode: 235, step: 9, Pop: 6/5, Epsilon: 0.37, Mean Loss: 64.36, Median Loss: 64.36, Std Loss: 64.36, Mean Reward: 0.75, Median Reward: 2.00, Std Reward: 65.00
Episode: 236, step: 9, Pop: 7/5, Epsilon: 0.36, Mean Loss: 71.27, Median Loss: 71.27, Std Loss: 71.27, Mean Reward: 1.62, Median Reward: 2.00, Std Reward: 124.80
Episode: 237, step: 9, Pop: 9/5, Epsilon: 0.36, Mean Loss: 41.45, Median Loss: 41.45, Std Loss: 41.45, Mean Reward: 0.72, Median Reward: 2.00, Std Reward: 68.30
Episode: 238, step: 9, Pop: 9/5, Epsilon: 0.36, Mean Loss: 30.98, Median Loss: 30.98, Std Loss: 30.98, Mean Reward: -0.82, Median Reward: 2.00, Std Reward: -77.80
Episode: 239, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 45.63, Median Loss: 45.63, Std Loss: 45.63, Mean Reward: 0.40, Median Reward: 0.00, Std Reward: 34.80
Episode: 240, step: 9, Pop: 9/5, Epsilon: 0.36, Mean Loss: 44.60, Median Loss: 44.60, Std Loss: 44.60, Mean Reward: 2.64, Median Reward: 4.00, Std Reward: 239.90
Episode: 241, step: 9, Pop: 8/5, Epsilon: 0.36, Mean Loss: 45.47, Median Loss: 45.47, Std Loss: 45.47, Mean Reward: 3.42, Median Reward: 4.00, Std Reward: 277.10
Episode: 242, step: 9, Pop: 9/5, Epsilon: 0.36, Mean Loss: 59.13, Median Loss: 59.13, Std Loss: 59.13, Mean Reward: 2.98, Median Reward: 4.00, Std Reward: 271.00
Episode: 243, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 34.76, Median Loss: 34.76, Std Loss: 34.76, Mean Reward: 1.29, Median Reward: 2.00, Std Reward: 115.70
Episode: 244, step: 9, Pop: 10/5, Epsilon: 0.35, Mean Loss: 43.09, Median Loss: 43.09, Std Loss: 43.09, Mean Reward: 1.90, Median Reward: 2.00, Std Reward: 190.00
Episode: 245, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 48.87, Median Loss: 48.87, Std Loss: 48.87, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 152.70
Episode: 246, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 59.70, Median Loss: 59.70, Std Loss: 59.70, Mean Reward: -0.73, Median Reward: -5.00, Std Reward: -63.10
Episode: 247, step: 9, Pop: 7/5, Epsilon: 0.35, Mean Loss: 42.75, Median Loss: 42.75, Std Loss: 42.75, Mean Reward: 0.91, Median Reward: 2.00, Std Reward: 79.10
Episode: 248, step: 9, Pop: 7/5, Epsilon: 0.35, Mean Loss: 46.09, Median Loss: 46.09, Std Loss: 46.09, Mean Reward: 0.25, Median Reward: 2.00, Std Reward: 19.20
Episode: 249, step: 9, Pop: 8/5, Epsilon: 0.35, Mean Loss: 75.97, Median Loss: 75.97, Std Loss: 75.97, Mean Reward: 1.92, Median Reward: 2.00, Std Reward: 180.20
Episode: 250, step: 9, Pop: 4/5, Epsilon: 0.34, Mean Loss: 51.59, Median Loss: 51.59, Std Loss: 51.59, Mean Reward: 2.36, Median Reward: 2.00, Std Reward: 160.70
Episode: 251, step: 9, Pop: 9/5, Epsilon: 0.34, Mean Loss: 72.53, Median Loss: 72.53, Std Loss: 72.53, Mean Reward: 1.59, Median Reward: 2.00, Std Reward: 144.30
Episode: 252, step: 9, Pop: 6/5, Epsilon: 0.34, Mean Loss: 59.60, Median Loss: 59.60, Std Loss: 59.60, Mean Reward: 0.66, Median Reward: 0.00, Std Reward: 50.10
Episode: 253, step: 9, Pop: 6/5, Epsilon: 0.34, Mean Loss: 51.91, Median Loss: 51.91, Std Loss: 51.91, Mean Reward: 1.16, Median Reward: 2.00, Std Reward: 85.70
Episode: 254, step: 9, Pop: 6/5, Epsilon: 0.34, Mean Loss: 62.88, Median Loss: 62.88, Std Loss: 62.88, Mean Reward: 0.22, Median Reward: 0.00, Std Reward: 15.50
Episode: 255, step: 9, Pop: 8/5, Epsilon: 0.34, Mean Loss: 50.00, Median Loss: 50.00, Std Loss: 50.00, Mean Reward: 3.88, Median Reward: 2.00, Std Reward: 322.30
Episode: 256, step: 9, Pop: 8/5, Epsilon: 0.33, Mean Loss: 55.18, Median Loss: 55.18, Std Loss: 55.18, Mean Reward: -1.85, Median Reward: 0.00, Std Reward: -170.00
Episode: 257, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 30.57, Median Loss: 30.57, Std Loss: 30.57, Mean Reward: 2.38, Median Reward: 2.00, Std Reward: 159.30
Episode: 258, step: 9, Pop: 5/5, Epsilon: 0.33, Mean Loss: 48.30, Median Loss: 48.30, Std Loss: 48.30, Mean Reward: 0.53, Median Reward: 0.00, Std Reward: 36.70
Episode: 259, step: 9, Pop: 8/5, Epsilon: 0.33, Mean Loss: 24.32, Median Loss: 24.32, Std Loss: 24.32, Mean Reward: 1.11, Median Reward: 2.00, Std Reward: 96.20
Episode: 260, step: 9, Pop: 8/5, Epsilon: 0.33, Mean Loss: 64.26, Median Loss: 64.26, Std Loss: 64.26, Mean Reward: 2.70, Median Reward: 4.00, Std Reward: 218.90
Episode: 261, step: 9, Pop: 6/5, Epsilon: 0.33, Mean Loss: 35.56, Median Loss: 35.56, Std Loss: 35.56, Mean Reward: 1.07, Median Reward: 0.00, Std Reward: 73.60
Episode: 262, step: 9, Pop: 5/5, Epsilon: 0.33, Mean Loss: 41.79, Median Loss: 41.79, Std Loss: 41.79, Mean Reward: 1.27, Median Reward: 2.00, Std Reward: 73.80
Episode: 263, step: 9, Pop: 7/5, Epsilon: 0.32, Mean Loss: 41.29, Median Loss: 41.29, Std Loss: 41.29, Mean Reward: 2.75, Median Reward: 2.00, Std Reward: 214.40
Episode: 264, step: 9, Pop: 7/5, Epsilon: 0.32, Mean Loss: 46.37, Median Loss: 46.37, Std Loss: 46.37, Mean Reward: -0.09, Median Reward: 0.00, Std Reward: -7.00
Episode: 265, step: 9, Pop: 8/5, Epsilon: 0.32, Mean Loss: 47.20, Median Loss: 47.20, Std Loss: 47.20, Mean Reward: 0.39, Median Reward: 0.00, Std Reward: 33.60
Episode: 266, step: 9, Pop: 8/5, Epsilon: 0.32, Mean Loss: 35.34, Median Loss: 35.34, Std Loss: 35.34, Mean Reward: 0.10, Median Reward: 2.00, Std Reward: 8.40
Episode: 267, step: 9, Pop: 7/5, Epsilon: 0.32, Mean Loss: 61.78, Median Loss: 61.78, Std Loss: 61.78, Mean Reward: 1.97, Median Reward: 2.00, Std Reward: 163.70
Episode: 268, step: 9, Pop: 8/5, Epsilon: 0.32, Mean Loss: 51.56, Median Loss: 51.56, Std Loss: 51.56, Mean Reward: -0.98, Median Reward: 0.00, Std Reward: -85.10
Episode: 269, step: 9, Pop: 9/5, Epsilon: 0.32, Mean Loss: 94.67, Median Loss: 94.67, Std Loss: 94.67, Mean Reward: -0.50, Median Reward: 2.00, Std Reward: -49.30
Episode: 270, step: 9, Pop: 8/5, Epsilon: 0.32, Mean Loss: 26.46, Median Loss: 26.46, Std Loss: 26.46, Mean Reward: -0.12, Median Reward: 0.00, Std Reward: -11.30
Episode: 271, step: 9, Pop: 6/5, Epsilon: 0.31, Mean Loss: 31.97, Median Loss: 31.97, Std Loss: 31.97, Mean Reward: 0.70, Median Reward: 2.00, Std Reward: 46.00
Episode: 272, step: 9, Pop: 6/5, Epsilon: 0.31, Mean Loss: 66.10, Median Loss: 66.10, Std Loss: 66.10, Mean Reward: 1.68, Median Reward: 2.00, Std Reward: 124.30
Episode: 273, step: 9, Pop: 7/5, Epsilon: 0.31, Mean Loss: 43.29, Median Loss: 43.29, Std Loss: 43.29, Mean Reward: 1.32, Median Reward: 2.00, Std Reward: 116.10
Episode: 274, step: 9, Pop: 7/5, Epsilon: 0.31, Mean Loss: 43.97, Median Loss: 43.97, Std Loss: 43.97, Mean Reward: 2.91, Median Reward: 3.00, Std Reward: 279.30
Episode: 275, step: 9, Pop: 9/5, Epsilon: 0.31, Mean Loss: 30.99, Median Loss: 30.99, Std Loss: 30.99, Mean Reward: 1.17, Median Reward: 2.00, Std Reward: 106.50
Episode: 276, step: 9, Pop: 6/5, Epsilon: 0.31, Mean Loss: 67.89, Median Loss: 67.89, Std Loss: 67.89, Mean Reward: 2.07, Median Reward: 2.00, Std Reward: 180.30
Episode: 277, step: 9, Pop: 7/5, Epsilon: 0.31, Mean Loss: 42.84, Median Loss: 42.84, Std Loss: 42.84, Mean Reward: 2.96, Median Reward: 2.00, Std Reward: 269.80
